"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"High income","HIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","94.42732405572","94.3892276238881","94.4963562058175","94.6816493649933","94.7831870576703","94.75366354012","94.652555901807","94.7787430967842","94.7674936773754","94.8258912703948","94.7162584092414","94.5998906455435","94.2786095552705","94.2794577746349","93.619697179428","92.8618802078416","92.8890704462758","92.2439813089597","91.6465329189669","91.6019622621415","91.013196783376","89.9357347727797","89.1437698116197","88.212218715268","87.2042401692643","86.0624445068471","85.5021975625053","85.1556993752844","84.9274678435252","84.8264943329829","85.7150373087625","85.2711610997445","84.9643238300613","84.6964285635997","84.5200966119219","84.1793704335861","84.1509812403167","84.2900900881794","84.0706421859236","83.8856217553082","83.9414265285148","84.0451350628856","84.0284761280658","84.3022610308204","83.9234378296293","83.6661749548611","83.4956109223171","83.7088167203304","83.3035092409027","82.5714041120423","82.5816105405412","82.9942190110847","83.0798858912022","82.6808719940188","82.4058754742166","82.2718098252411","82.1541328687712","82.0717168947806","81.7954484289966","81.3065050857565","80.5287861460989","80.8224859836207","81.0472218550296","80.0841527005734","75.934093415146","",
"Hong Kong SAR, China","HKG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9661915875361","93.3695697820454","95.0314637966793","","89.3880644428659","91.290818776232","89.3090219849893","90.7024573779705","94.7090654389637","96.386753438496","90.2527821136958","95.7497053361106","95.0606768590198","94.0354708403181","97.5612501874424","94.0722798293702","97.0232499407669","95.9315589173848","95.7261190051477","97.9046527856321","95.1456025701096","96.591210571672","95.6667207543071","95.4242482827168","96.4202282995676","86.9623924479696","0","0","0","0","0","0","0","0","","",
"Honduras","HND","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0134958750673","29.8666953189199","32.2796788132596","33.2211209983473","36.9483650668051","41.2328895801084","40.3198411077973","38.1065111608031","42.8651005616275","47.6843012974638","48.1095638421309","52.6315810913911","53.0011381163005","54.2140710275274","55.6409307906332","56.9643793078887","46.6947981034151","55.6610189624763","53.8087229944555","48.8561491119739","49.6855911557841","50.8673126124542","49.5303428017981","48.9493248157627","51.3275604966269","48.8732258537591","0","0","0","0","0","0","0","0","","",
"Heavily indebted poor countries (HIPC)","HPC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","15.3113189511919","15.4912152476915","16.0253514034543","15.7833469278362","15.3664556162222","15.5722143530495","16.0850585160382","15.9072917242273","15.4940698243926","15.5405400282194","15.1688931504251","15.0873903607276","14.1773224402449","14.2650507386278","13.9684034150977","14.0369942586698","14.198423462255","14.1526265237991","14.0282316224737","13.2033104764637","12.6053543914391","12.5298358379586","12.3301489744862","12.2760358353322","13.060573833584","13.7706321286442","14.0979902488194","14.8027564227614","15.9325565590506","15.1316896826511","15.3396180080841","16.2909172032176","16.240863489426","16.4500480598337","16.8964537621978","17.6387291947937","18.9195676362554","19.2001237185552","19.2451038402144","19.5560175521837","20.3537363492413","20.0731189117216","21.4125660535875","22.0315041037068","22.8265023068514","23.053256226537","22.9078931798521","23.2820428355003","23.7219824740423","22.2966611520584","23.0625939323898","23.2055739298328","22.8194583455538","","",
"Croatia","HRV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9634593624972","74.994807712373","78.8477064552853","80.3282201168783","79.7709746826772","79.4558088668506","73.3537059508668","78.4854532736056","81.0347701165022","78.0958433987594","77.6684233824335","77.455902950159","79.6971898186382","79.6167856887837","78.1297955677278","77.0660224423595","77.6826677070762","79.7621625589918","78.1865477447193","76.382673208056","74.4449547385396","74.7497807405616","72.3692794494993","71.4295453701934","70.8748159731388","28.9491579322369","0","0","0","0","0","0","0","0","","",
"Haiti","HTI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0374495626584","12.279028577774","11.469805583387","9.54332066164299","2.83355440214472","11.9716250327876","13.3239391861539","16.5970475119829","15.1972791913162","16.0357902598269","15.5667855928771","17.2793298209352","18.7366345338371","17.6226980083004","20.1585571513187","20.4473038603816","20.3228662367431","22.5434446060433","21.9674673920579","19.9201127694032","17.6960027608492","17.6870110295787","17.8498215434584","18.0519734680784","22.0073699689544","22.788873515598","0","0","0","0","0","0","0","0","","",
"Hungary","HUN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5993404114349","81.6657544934945","81.0534011559735","81.8955958072084","81.1607318142539","81.5969202066973","81.9461033886756","81.8797312992086","82.1618158247364","81.7337471386047","80.5318851834748","80.9739660353546","80.7839692717273","83.1278652140568","81.8109098961968","78.9242540917781","78.6936497051961","77.466655207618","76.6532302653739","72.1119396451219","71.9638137063787","70.4644119879523","68.1935623381483","65.4246631721303","65.3462673027725","66.1101625958775","0","0","0","0","0","0","0","0","0","",
"IBRD only","IBD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","89.339759454881","89.6142135196428","90.2459390097273","90.4821558307573","90.8647200167519","91.1142149349265","91.264858687398","91.4338441389205","91.7258744783378","92.1627322655627","92.6198640756202","63.9783813122203","64.6502350719395","65.7127663965728","66.1383243342128","67.3615436141805","68.1535821930912","69.426377000224","70.6928546890221","70.9826414375438","71.0191797207653","70.751116521476","71.2987944044103","71.3282441553874","71.6729435257926","72.0293413467407","72.4798003974188","73.0299525923317","73.4734379480088","73.6651270904397","81.9650824021713","81.6781427420769","81.2014731946014","80.9992596019178","80.6663092087334","80.9509546362859","81.0192948562647","80.9265379908681","80.8450364101362","81.0083133324643","81.5014360743838","81.8337109926305","82.1612820772914","83.0620045842297","83.805738029473","84.3575091456576","84.7736503937076","85.2658215551299","85.4943924160594","85.6663635323106","86.1660346624782","86.6606424983126","86.6230204120165","86.4467244992028","86.2709334803786","85.8509225262064","85.3498006365668","85.1212200115958","84.8163405194326","84.5086598279727","83.9591718220202","84.3250945172251","83.9844301663729","84.1084320123197","71.3859475351577","",
"IDA & IBRD total","IBT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","89.339759454881","89.6142135196428","90.2459390097273","90.4821558307573","90.8647200167519","91.1142149349265","91.264858687398","91.4338441389205","91.7258744783378","92.1627322655627","92.6198640756202","58.5505488842456","59.3018298038315","60.4257635356365","60.8789425912996","62.1503874165109","62.9920708073601","64.3640929950993","65.6986274142452","66.0432604069311","66.0899443571452","65.8413040026356","66.4372845632914","66.4487919997851","66.8274101390683","67.1715343293789","67.6338603435254","68.284526946893","68.7436876992465","68.910480898336","79.0010294950717","78.7019912117885","78.1029284756607","77.8793107905361","77.3845648101408","77.5803420528313","77.6480073338792","77.5037303964697","77.4383568043417","77.6172710106375","78.1841094582577","78.45772120797","78.7830068491135","79.7174578387756","80.4687126559227","81.0678175868438","81.5541009514156","82.136973383417","82.4198945352149","82.5132772123548","83.1428219818999","83.6356381209637","83.5239203314172","83.3473763347463","83.2133750910069","82.751867424948","82.3090994558863","82.1545864746654","81.9263249801447","81.6656689912544","81.0594662862022","81.4865603935745","81.103932995572","81.2393316710056","69.8069719221228","",
"IDA total","IDA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","17.0610111274022","18.2744241204396","19.2649277546376","19.5313053442652","19.5399605476044","20.2869165744246","21.2056848004288","21.6751969291276","22.4750790053336","23.006338138971","23.8485294460623","24.9675851039793","25.1488269877856","25.0768349003041","25.2428646943788","25.5045579838877","26.9463820942382","27.2249103700439","27.5226131726165","43.7669821331297","44.0003174598821","42.9732561732176","42.8796487315506","41.4366322851479","40.1781285113842","40.9769208591403","41.1939567762816","41.9685568861708","42.9042397590206","44.1478123470078","44.1869991912857","44.1524124108333","44.1253594217434","43.8901692314889","44.3479897641189","44.7102186642387","45.3586522995172","45.6289261516125","44.2712556224267","45.6959723356093","46.2463925786698","44.2361314656189","44.2193635297672","44.8421006691935","44.1564058063541","45.4778445258831","46.1608043995355","46.3778155048156","46.8259003464561","46.8453595874339","47.1359192434743","45.7100056020058","45.0009149291196","20.26","",
"IDA blend","IDB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","18.8787459254596","19.1595318604289","20.3770823804974","20.9012056839253","21.5620511929053","22.3701868687075","23.5533434961424","24.4291009037019","25.1372208633011","26.2396646340904","27.4676539633907","28.5077341460933","28.7935964388914","27.8833630196032","28.7293595689672","28.6827208986143","30.7134180179171","30.9952049496044","31.8177398474723","61.2900210858898","61.6264345506248","61.0822008285274","61.3110257925306","59.9019982760943","57.8264469437128","58.4939233732726","58.5818767587911","58.3460857227037","59.394180306155","61.5457026985059","61.1726380904148","60.7810904139801","60.2084704561561","59.0330669361768","58.851407499365","58.8359791616954","58.949329750034","59.2050759733649","57.4033940157474","59.9423907068146","60.2010542936726","57.7168743436695","58.0668514454679","58.8203984322957","57.7719270411059","59.0082406018228","59.326263189578","59.312037770745","59.7867865315868","60.8319786188244","60.8479115424013","58.3411583745995","57.8029156926274","20.26","",
"Indonesia","IDN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2426995603381","63.6572722949057","64.5551238907888","67.7636335164114","66.1828140023983","69.010754640377","69.8957107615891","70.7162722987345","69.8316750082569","71.4470791225005","76.1856536311886","75.5969247991414","76.749784323962","76.9738488136914","78.5253356984644","79.4076809996555","79.6418004317631","79.36813335575","78.4457999612242","80.5786967611829","85.7476266847778","79.7805800301471","79.9564820121276","79.1272773221715","81.0824658333214","54.3204501030138","0","0","0","0","0","0","0","0","","",
"IDA only","IDX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","15.5020533692654","17.5259507889813","18.3143128890681","18.3433501437028","17.7497793507475","18.4189016869787","19.0643283798977","19.1104051995833","19.9685216946855","19.8882374910375","20.2722564927113","21.4467394750198","21.4929763685698","22.308385762619","21.7359677873731","22.2878302562264","23.0179663496431","23.2778622594176","22.9491193381268","27.1600443883219","26.9663749037375","25.2705925370453","24.4385504801376","23.6963825749489","24.5897455867054","25.3056584069769","25.8136234918186","27.4107604876645","27.9609293668234","28.5771663069289","29.2096079615137","29.5244331109206","30.1609967082814","30.6304635500294","31.8419986934931","32.7672721936849","33.8930564605394","34.3553655444127","33.8611963875956","33.7236296368233","34.2890489377019","33.140146845823","33.0404038676958","33.6676710433981","33.5271603405417","34.890988985485","36.0425711949627","36.7205611559017","37.1278833692595","36.2574200576389","36.4575264844654","36.3652017231828","35.5619938599631","","",
"Isle of Man","IMN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7219672384935","59.9035797028859","60.9775560013557","61.5877652523455","62.2129822133068","64.118858854601","64.5950231532549","65.3686724412509","65.5435582002591","66.9999796954751","67.251600486733","67.1290170686448","67.936664276446","68.1654620036029","69.0182873531346","69.3475084968063","70.043890715119","70.9531749565034","71.4399671029214","75.572444969932","74.8456936081965","74.91097352691","75.0747477888592","74.981867206836","75.7857287344087","45.956629150643","0","0","0","0","0","0","0","0","","",
"Not classified","INX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.0578728284403","85.428307115323","84.5550893846709","86.149978224038","86.8484968373049","88.0488672132341","89.4411300662996","89.289232586368","90.0545576901703","91.7873263614616","92.499440267728","92.5090346273655","91.4130277205018","91.9839500956153","93.2608869821289","90.6693112949155","90.7205012104889","91.1491228770293","89.4396432558328","88.2082508470058","90.0632515749254","88.0143137582618","86.6778423949809","86.6588047582079","84.9011662601824","85.1584419832208","0","0","0","0","0","0","0","0","0","",
"Iran, Islamic Rep.","IRN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9146745382851","98.8995225267599","98.6606906115136","98.7228984309058","99.0276062659456","99.1008010837047","99.0731541759018","99.2676935393265","99.3219686825187","99.5704364541691","99.6596368887027","99.579613300226","99.3754079066283","99.196525182262","99.3001496710709","98.8559472531338","98.7658930714788","98.8405175966667","99.5231185172838","99.5215062434828","99.4096159165196","99.3750757914988","98.9638911323989","98.5707876556882","99.8901445764347","59.0908945903128","0","0","0","0","0","0","0","0","","",
"Iraq","IRQ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7671863926396","99.3677540795274","99.6405336590805","","","","","","97.6868930288131","96.8622641950467","97.2762315406726","97.171485301265","96.9839993789116","","95.8495420554026","95.5746023803202","92.1027764049728","95.5274173450761","96.46848007587","","","","","","","49.0864111182936","0","0","0","0","0","0","0","0","","",
"Iceland","ISL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1636108893368","27.3733620458757","29.1567356577407","29.5759515513044","29.4393818587688","28.7682645418322","30.2457661236943","29.0966925868675","27.2556112781738","23.7219502349366","22.0005931931242","22.1871621210258","22.334115497043","22.1287828946679","23.2744376387915","22.8926112820509","19.0399155489292","15.6808843135966","12.417439022104","11.4745203547073","11.5188805402876","10.2527357540378","10.3286188157782","10.3844443357095","10.9096604926827","11.6681557626704","0","0","0","0","0","0","0","0","0","",
"Israel","ISR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0044332913915","97.0248887183655","97.156066588026","97.1208069912293","97.2375392231475","97.2622934043541","97.2522353114572","97.3060813824042","97.1622068018858","97.1716602521242","97.2145469738059","97.1549267189842","96.9186497825764","96.9247063609605","96.6492413022686","96.6035208272683","96.9321275467904","97.0328955464287","96.4893610574338","96.3627938575036","96.3156389549734","96.4452722159678","99.8871139276641","","","","0","0","0","0","0","0","0","0","0","",
"Italy","ITA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4312856790711","92.8883288826627","92.5741910490927","92.2630996202573","92.0809357732613","93.0173741545581","92.6071755625867","92.4358374071899","92.27788070673","91.8328303538921","91.7213086333747","91.394792901625","91.0271395679261","90.2068333492971","90.3967244779413","89.7913694468965","89.1808272808267","88.1728336234335","86.8313842118204","84.8408523582119","84.6193782902182","84.4546593692901","82.1863077399564","79.9548600048126","78.5887352149793","78.9818167175667","0","0","0","0","0","0","0","0","0","",
"Jamaica","JAM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9501409626434","88.1257723158781","88.9254755528653","89.4773205005029","89.345642735229","90.3502367519927","90.6407640265451","90.3749473159024","91.9532384414219","92.1502221937232","92.3326134628258","93.3352239766654","93.1048087639505","93.3124734380964","93.55811029933","94.2895836659511","94.3937736780695","94.1581585110417","94.3283004867578","96.2806367082619","91.8835134652033","92.258947928937","90.8501425685354","90.4883587523854","90.4136498110326","44.7523905629836","0","0","0","0","0","0","0","0","","",
"Jordan","JOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1313836483659","98.1957406586566","98.5276730292941","98.449467277223","98.4658747759403","98.5525081544475","98.5844202767555","98.5710117568517","98.562018491328","98.5385886010559","98.4551346154963","98.0000120919424","97.9814996955333","96.9638261315982","97.6699738875579","97.8948027431156","97.8915124680251","98.4163241963363","98.0026258213599","97.9606777045814","97.35049824271","96.0033704250095","97.3326463139556","97.6248793313307","97.6313594875912","58.1782306041887","0","0","0","0","0","0","0","0","","",
"Japan","JPN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8977470188087","84.1935987988403","84.3643794339346","82.8716315294965","83.1239529922428","81.8767001227449","81.5857333362258","80.7397629741909","79.7484115437932","80.9615842201836","81.0069383130129","80.9685177191869","81.8108760949912","84.2322037356209","82.5590688068251","81.5423616339687","81.2431488292719","83.3134736886232","83.0282198621979","80.5598367376525","80.7668676604902","89.5336527279383","94.6392276053142","94.6410356489959","95.0909540310789","93.791450810853","0","0","0","0","0","0","0","0","0","",
"Kazakhstan","KAZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9478567144071","97.2400040298532","97.5548964919284","98.0896381135309","96.57949224684","97.2556403719786","97.1904312502189","97.366210421804","97.6331782783063","97.6057346737994","97.2469800807272","97.4814924167463","97.9288948433888","98.5065583093762","98.9554413142773","98.6645672316665","","98.8799171686119","98.9378663133704","99.0458470498182","98.7761559804642","98.9243048305772","98.8312057212115","99.1666233534308","","","0","0","0","0","0","0","0","0","","",
"Kenya","KEN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6662137525857","16.7067775174319","16.4694041071028","15.9539413722163","14.7886023380064","15.5722668225534","16.3060085323938","15.5564444664273","16.4776196613193","16.9000959265789","18.1049800915504","16.2892684223266","15.5119524134018","13.0449110219739","13.9530146908421","15.2145833889328","16.7777999391997","16.3514894016699","16.7419663042953","18.5316383922827","19.3968795382154","18.7930602826551","16.9963764189528","18.3728365465698","17.9258722426036","16.0446966269871","0","0","0","0","0","0","0","0","0","",
"Kyrgyz Republic","KGZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5198975565076","92.6221106386557","87.7740144526289","81.9975004831798","71.0888163737679","64.6730619703061","68.0873082136474","69.2442511434269","70.7770399653951","63.0817141369229","62.7837145823665","60.3415561948021","65.8861543371059","65.049721153845","67.1189981166819","66.0225167568358","66.5902413683196","70.2915507132449","74.4087264586456","72.9870694776577","70.5191504385153","70.103342732624","73.8706790771298","73.1718721941938","70.1408609565237","66.6152651896103","0","0","0","0","0","0","0","0","","",
"Cambodia","KHM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0752194607919","18.2524475023157","18.5319166156492","19.5307459619853","20.1397994806309","20.3886659359163","21.2353312872785","21.2651748279249","22.3621471950697","22.3875994291799","24.2814861738565","25.5395432657374","27.778821920693","27.4169342416262","31.9280887363429","33.9831522700168","33.5709810521477","33.6066986349734","33.3021757631403","35.1877734698621","42.3826971316764","0","0","0","0","0","0","0","0","","",
"Kiribati","KIR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9626995716811","86.081103229287","85.4399537752752","86.5945870399804","87.4231940359807","86.4330652697906","86.916241568549","88.7717432401734","84.2339325993922","84.5729983584239","85.0374110039266","86.1046124355837","85.0004808964394","84.1213977077661","83.9867864766072","81.351129469326","81.9394540796584","83.2231204417839","83.2702741627363","83.305130005045","84.9772705251785","84.3895257817618","85.2613535136449","86.198534712566","84.837677016859","83.7249545111828","0","0","0","0","0","0","0","0","0","",
"Kuwait","KWT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7305036109984","97.7546735285634","","","","","96.3515462136736","94.2280905339817","98.9479449698576","98.2687466902093","99.6109552304125","-48.814961573929","0","0","0","0","0","0","0","0","","",
"Latin America & Caribbean (excluding high income)","LAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","63.5654310801235","65.0747241404453","67.021836159504","67.4631920494417","67.7988122460872","68.8984548559262","69.4777904774711","70.4064674161423","70.6966672524582","71.2472812188701","71.0080909292879","70.9893881943384","69.1733285807687","68.0285863895691","67.9090289480569","68.1975988493649","68.1421752319267","68.6298014070001","68.5855526646352","68.7163427792948","69.3178975828762","69.727151365831","70.0319069053117","70.5073056439078","70.3723333859788","70.9831398028595","71.6205017782732","72.2620919132429","72.202135598097","72.761292631829","72.9358815297238","72.1974357964825","71.8064336391113","71.9994626817568","71.9883323221171","71.7490160789528","71.1808221780172","71.2153900086858","70.7476840175854","71.0860744170323","71.8106815421989","72.5380801165236","72.7877690322906","72.907867603718","72.196014507191","71.3544285707458","70.6584868635651","69.7347346075367","69.5795487942929","67.2803169257484","69.5258344948492","68.7130608791203","68.0476947343273","67.8538182035294","",
"Lao PDR","LAO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Lebanon","LBN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5416071730663","93.6352755271537","93.1506584848086","94.8502734747022","94.8843824980017","95.1581310850914","94.3353346008444","95.1590182225139","94.828671425603","95.411990414649","93.7525436366268","94.3714142411316","94.859064615327","94.7137721102877","94.6866090244305","93.9926604607964","95.5864334351542","98.0342328284231","99.2832959300396","95.2500409434034","94.4157470702963","94.6330884551266","95.405328598748","95.1918946721502","96.6475239479447","89.3247284878043","0","0","0","0","0","0","0","0","","",
"Liberia","LBR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.870012693455","98.8860515456906","98.8805413178458","98.921759455712","99.0448345306714","99.0979045027089","","","99.3297099319811","","99.3409321314527","97.288461133607","98.8003243921112","","","96.5440647810331","","","","","","81.0896780110068","89.1714275457923","","77.6055473602892","62.1790968549039","0","0","0","0","0","0","0","0","","",
"St. Lucia","LCA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","67.9708192440262","68.2853852662083","69.970267395074","70.4606927314779","70.5280992719229","71.4166668740475","71.9530417620628","73.1263407839841","73.0488409581337","73.6307693810226","73.5606164231878","73.3555070058241","71.8940463274401","70.8965490155809","70.3894048036109","70.6415741625228","70.3506521801426","70.7441725201353","70.8440739485855","70.8336910834072","71.3902165829337","71.9327888850497","71.9680487130068","72.6472939902457","72.3612838029578","73.0870267256855","73.6278623091398","74.346374067729","74.5500405086286","74.907431728428","74.8833264922213","74.7674701441788","74.3050248038164","73.9428567955558","73.9459283047585","73.7523056918878","73.3736465789351","73.4089644604925","72.9215027425096","73.7710495959548","73.9831488644752","74.2689219535228","74.5013096034157","74.6615764346784","73.8806759667115","73.1822163621536","72.4031092957167","71.0992684841853","70.9361637939639","68.3654262146444","70.6458709997765","69.792200549693","68.9901484509238","67.5088755321626","",
"Least developed countries: UN classification","LDC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","14.0353001286101","14.0465820274322","14.6887289465115","14.4989420410677","13.3349867390923","13.818648567235","13.7596740296322","13.8811891587121","14.0517459182746","15.0142106257015","14.6354169957904","14.8211050354173","14.746527630858","15.0256167867089","15.2867783720234","15.8237965377361","15.8770725914351","16.5748898326281","16.2915396584959","15.9027871747811","15.7243991497784","15.6310067252572","15.6264977978225","15.8393781678024","17.0238637213382","17.3906620361087","17.6561326201024","18.1768434906026","19.4224767763007","19.5728994843727","20.292229338607","20.3390899793284","21.3279935754368","21.9649816381857","22.3537774274117","23.6126338995827","24.6946741763225","25.2468868100785","25.8532222800959","25.6929637011891","26.0052882307085","26.1346065200832","28.2486507564073","28.613267182323","29.3011397622699","30.4808132247176","32.2112494295837","32.2846252109269","32.9591881234418","32.1351527364295","32.4441685908249","32.8007482547114","31.8354383113867","","",
"Low income","LIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","52.6800345152499","54.973635111132","55.595709937302","56.1647691159431","56.4210789352182","57.2477401496905","58.2545427128673","59.2212305835974","60.9818053005449","61.2570885430564","61.7846829377022","62.8435295481089","63.5267725162216","64.2115617897899","64.0079234561689","63.4429009728198","62.8650400785223","63.137348335242","62.5103978205856","49.9042583470002","49.5151658890451","46.6330049469724","44.5927382896003","42.8050581927178","41.7020065663621","40.1946238421327","39.6996779079682","41.2954889544309","42.822838551789","43.5430114606658","43.3973757262705","42.7902446560053","42.8616994868716","43.2099896910861","45.4556423204265","46.0937160044057","45.7520828085293","46.590962857446","45.4260748694949","43.8919775546342","41.1217516466632","35.5645607102272","33.6088826078977","33.3441621725156","29.4072025570506","28.1480189680685","34.3535933614034","34.4952724026849","35.0388602315939","32.0573599532618","29.9964190164504","29.3758514352677","28.749237823941","","",
"Liechtenstein","LIE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1093537144139","25.1293884358843","24.7934123315166","29.8008579475428","31.693987135285","33.0581646966185","37.5452430042104","37.6707053636451","38.9211982473354","39.8309792845945","43.0199220940131","43.3472481454335","44.5784058282397","46.3626190709846","45.7877477321267","45.2848417548823","43.431310359623","45.3792930501216","45.3345768714393","43.0424314650003","43.015744610187","51.5022944872323","52.1881369499103","48.965213912972","53.627066858768","41.0488850265369","0","0","0","0","0","0","0","0","","",
